No,Original_Name,Generation,Height,Weight,Type1,Type2,Ability1,Ability2,Ability_Hidden,Color,Egg_Group1,Egg_Group2,Category,is_mega,image_url,evolutionary_stage
898,Calyrex,8,1.1,7.7,Psychic,Grass,Unnerve,,,Green,Undiscovered,,Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/898.png,1
899,Wyrdeer,8,1.8,95.1,Normal,Psychic,Intimidate,Frisk,Sap Sipper,White,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/899.png,2
900,Kleavor,8,1.8,89,Bug,Rock,Swarm,Sheer Force,Sharpness,Brown,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/900.png,2
901,Ursaluna,8,2.4,290,Ground,Normal,Guts,Bulletproof,Unnerve,Brown,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/901.png,3
902,Basculegion,8,3,110,Water,Ghost,Swift Swim,Adaptability,Mold Breaker,Green,Water2,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/902.png,2
903,Sneasler,8,1.3,43,Fighting,Poison,Pressure,Unburden,Poison Touch,Purple,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/903.png,2
904,Overqwil,8,2.5,60.5,Dark,Poison,Poison Point,Swift Swim,Intimidate,Gray,Water2,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/904.png,2
905,Enamorus,8,1.6,48,Fairy,Flying,Cute Charm,,Contrary,Pink,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/905.png,1
906,Sprigatito,9,0.4,4.1,Grass,,Overgrow,,Protean,Green,Ground,Grass,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/906.png,1
907,Floragato,9,0.9,12.2,Grass,,Overgrow,,Protean,Green,Ground,Grass,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/907.png,2
908,Meowscarada,9,1.5,31.2,Grass,Dark,Overgrow,,Protean,Green,Ground,Grass,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/908.png,3
909,Fuecoco,9,0.4,9.8,Fire,,Blaze,,Unaware,Red,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/909.png,1
910,Crocalor,9,1,30.7,Fire,,Blaze,,Unaware,Red,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/910.png,2
911,Skeledirge,9,1.6,326.5,Fire,Ghost,Blaze,,Unaware,Red,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/911.png,3
912,Quaxly,9,0.5,6.1,Water,,Torrent,,Moxie,Blue,Flying,Water1,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/912.png,1
913,Quaxwell,9,1.2,21.5,Water,,Torrent,,Moxie,Blue,Flying,Water1,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/913.png,2
914,Quaquaval,9,1.8,61.9,Water,Fighting,Torrent,,Moxie,Blue,Flying,Water1,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/914.png,3
915,Lechonk,9,0.5,10.2,Normal,,Aroma Veil,Gluttony,Thick Fat,Gray,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/915.png,1
916,Oinkologne,9,1,120,Normal,,Lingering Aroma,Gluttony,Thick Fat,Gray,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/916.png,2
917,Tarountula,9,0.3,4,Bug,,Insomnia,,Stakeout,White,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/917.png,1
918,Spidops,9,1,16.5,Bug,,Insomnia,,Stakeout,Green,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/918.png,2
919,Nymble,9,0.2,1,Bug,,Swarm,,Tinted Lens,Gray,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/919.png,1
920,Lokix,9,1,17.5,Bug,Dark,Swarm,,Tinted Lens,Gray,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/920.png,2
921,Pawmi,9,0.3,2.5,Electric,,Static,Natural Cure,Iron Fist,Yellow,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/921.png,1
922,Pawmo,9,0.4,6.5,Electric,Fighting,Volt Absorb,Natural Cure,Iron Fist,Yellow,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/922.png,2
923,Pawmot,9,0.9,41,Electric,Fighting,Volt Absorb,Natural Cure,Iron Fist,Yellow,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/923.png,3
924,Tandemaus,9,0.3,1.8,Normal,,Run Away,Pickup,Own Tempo,White,Ground,Fairy,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/924.png,1
925,Maushold,9,0.3,2.3,Normal,,Friend Guard,Cheek Pouch,Technician,White,Ground,Fairy,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/925.png,2
926,Fidough,9,0.3,10.9,Fairy,,Own Tempo,,Klutz,Yellow,Ground,Mineral,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/926.png,1
927,Dachsbun,9,0.5,14.9,Fairy,,Well-Baked Body,,Aroma Veil,Brown,Ground,Mineral,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/927.png,2
928,Smoliv,9,0.3,6.5,Grass,Normal,Early Bird,,Harvest,Green,Grass,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/928.png,1
929,Dolliv,9,0.6,11.9,Grass,Normal,Early Bird,,Harvest,Green,Grass,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/929.png,2
930,Arboliva,9,1.4,48.2,Grass,Normal,Seed Sower,,Harvest,Green,Grass,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/930.png,3
931,Squawkabilly,9,0.6,2.4,Normal,Flying,Intimidate,Guts,Guts,Green,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/931.png,1
932,Nacli,9,0.4,16,Rock,,Purifying Salt,Sturdy,Clear Body,Brown,Mineral,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/932.png,1
933,Naclstack,9,0.6,105,Rock,,Purifying Salt,Sturdy,Clear Body,Brown,Mineral,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/933.png,2
934,Garganacl,9,2.3,240,Rock,,Purifying Salt,Sturdy,Clear Body,Brown,Mineral,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/934.png,3
935,Charcadet,9,0.6,10.5,Fire,,Flash Fire,,Flame Body,Red,Human-Like,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/935.png,1
936,Armarouge,9,1.5,85,Fire,Psychic,Flash Fire,,Weak Armor,Red,Human-Like,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/936.png,2
937,Ceruledge,9,1.6,62,Fire,Ghost,Flash Fire,,Weak Armor,Blue,Human-Like,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/937.png,2
938,Tadbulb,9,0.3,0.4,Electric,,Own Tempo,Static,Damp,Yellow,Water1,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/938.png,1
939,Bellibolt,9,1.2,113,Electric,,Electromorphosis,Static,Damp,Green,Water1,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/939.png,2
940,Wattrel,9,0.4,3.6,Electric,Flying,Wind Power,Volt Absorb,Competitive,Black,Water1,Flying,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/940.png,1
941,Kilowattrel,9,1.4,38.6,Electric,Flying,Wind Power,Volt Absorb,Competitive,Yellow,Water1,Flying,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/941.png,2
942,Maschiff,9,0.5,16,Dark,,Intimidate,Run Away,Stakeout,Brown,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/942.png,1
943,Mabosstiff,9,1.1,61,Dark,,Intimidate,Guard Dog,Stakeout,Gray,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/943.png,2
944,Shroodle,9,0.2,0.7,Poison,Normal,Unburden,Pickpocket,Prankster,Gray,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/944.png,1
945,Grafaiai,9,0.7,27.2,Poison,Normal,Unburden,Poison Touch,Prankster,Gray,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/945.png,2
946,Bramblin,9,0.6,0.6,Grass,Ghost,Wind Rider,,Infiltrator,Brown,Grass,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/946.png,1
947,Brambleghast,9,1.2,6,Grass,Ghost,Wind Rider,,Infiltrator,Brown,Grass,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/947.png,2
948,Toedscool,9,0.9,33,Ground,Grass,Mycelium Might,,,Yellow,Grass,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/948.png,1
949,Toedscruel,9,1.9,58,Ground,Grass,Mycelium Might,,,Black,Grass,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/949.png,2
950,Klawf,9,1.3,79,Rock,,Anger Shell,Shell Armor,Regenerator,Red,Water3,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/950.png,1
951,Capsakid,9,0.3,3,Grass,,Chlorophyll,Insomnia,Klutz,Green,Grass,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/951.png,1
952,Scovillain,9,0.9,15,Grass,Fire,Chlorophyll,Insomnia,Moody,Green,Grass,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/952.png,2
953,Rellor,9,0.2,1,Bug,,Compound Eyes,,Shed Skin,Brown,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/953.png,1
954,Rabsca,9,0.3,3.5,Bug,Psychic,Synchronize,,Telepathy,Green,Bug,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/954.png,2
955,Flittle,9,0.2,1.5,Psychic,,Anticipation,Frisk,Speed Boost,Yellow,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/955.png,1
956,Espathra,9,1.9,90,Psychic,,Opportunist,Frisk,Speed Boost,Yellow,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/956.png,2
957,Tinkatink,9,0.4,8.9,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,Pink,Fairy,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/957.png,1
958,Tinkatuff,9,0.7,59.1,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,Pink,Fairy,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/958.png,2
959,Tinkaton,9,0.7,112.8,Fairy,Steel,Mold Breaker,Own Tempo,Pickpocket,Pink,Fairy,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/959.png,3
960,Wiglett,9,1.2,1.8,Water,,Gooey,Rattled,Sand Veil,White,Water3,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/960.png,1
961,Wugtrio,9,1.2,5.4,Water,,Gooey,Rattled,Sand Veil,Red,Water3,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/961.png,2
962,Bombirdier,9,1.5,42.9,Flying,Dark,Big Pecks,Keen Eye,Rocky Payload,White,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/962.png,1
963,Finizen,9,1.3,60.2,Water,,Water Veil,,,Blue,Ground,Water2,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/963.png,1
964,Palafin,9,1.3,60.2,Water,,Zero to Hero,,,Blue,Ground,Water2,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/964.png,2
965,Varoom,9,1,35,Steel,Poison,Overcoat,,Slow Start,Gray,Mineral,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/965.png,1
966,Revavroom,9,1.8,120,Steel,Poison,Overcoat,,Filter,Gray,Mineral,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/966.png,2
967,Cyclizar,9,1.6,63,Dragon,Normal,Shed Skin,,Regenerator,Green,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/967.png,1
968,Orthworm,9,2.5,310,Steel,,Earth Eater,,Sand Veil,Pink,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/968.png,1
969,Glimmet,9,0.7,8,Rock,Poison,Toxic Debris,,Corrosion,Blue,Mineral,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/969.png,1
970,Glimmora,9,1.5,45,Rock,Poison,Toxic Debris,,Corrosion,Blue,Mineral,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/970.png,2
971,Greavard,9,0.6,35,Ghost,,Pickup,,Fluffy,White,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/971.png,1
972,Houndstone,9,2,15,Ghost,,Sand Rush,,Fluffy,White,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/972.png,2
973,Flamigo,9,1.6,37,Flying,Fighting,Scrappy,Tangled Feet,Costar,Pink,Flying,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/973.png,1
974,Cetoddle,9,1.2,45,Ice,,Thick Fat,Snow Cloak,Sheer Force,White,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/974.png,1
975,Cetitan,9,4.5,700,Ice,,Thick Fat,Slush Rush,Sheer Force,White,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/975.png,2
976,Veluza,9,2.5,90,Water,Psychic,Mold Breaker,,Sharpness,Gray,Water2,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/976.png,1
977,Dondozo,9,12,220,Water,,Unaware,Oblivious,Water Veil,Blue,Water2,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/977.png,1
978,Tatsugiri,9,0.3,8,Dragon,Water,Commander,,Storm Drain,Pink,Water2,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/978.png,1
979,Annihilape,9,1.2,56,Fighting,Ghost,Vital Spirit,Inner Focus,Defiant,Gray,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/979.png,3
980,Clodsire,9,1.8,223,Poison,Ground,Poison Point,Water Absorb,Unaware,Brown,Water1,Ground,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/980.png,2
981,Farigiraf,9,3.2,160,Normal,Psychic,Cud Chew,Armor Tail,Sap Sipper,Brown,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/981.png,2
982,Dudunsparce,9,3.6,39.2,Normal,,Serene Grace,Run Away,Rattled,Yellow,Ground,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/982.png,2
983,Kingambit,9,2,120,Dark,Steel,Defiant,Supreme Overlord,Pressure,Black,Human-Like,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/983.png,3
984,Great Tusk,9,2.2,320,Ground,Fighting,Protosynthesis,,,Purple,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/984.png,1
985,Scream Tail,9,1.2,8,Fairy,Psychic,Protosynthesis,,,Pink,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/985.png,1
986,Brute Bonnet,9,1.2,21,Grass,Dark,Protosynthesis,,,Gray,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/986.png,1
987,Flutter Mane,9,1.4,4,Ghost,Fairy,Protosynthesis,,,Gray,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/987.png,1
988,Slither Wing,9,3.2,92,Bug,Fighting,Protosynthesis,,,Red,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/988.png,1
989,Sandy Shocks,9,2.3,60,Electric,Ground,Protosynthesis,,,Gray,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/989.png,1
990,Iron Treads,9,0.9,240,Ground,Steel,Quark Drive,,,Gray,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/990.png,1
991,Iron Bundle,9,0.6,11,Ice,Water,Quark Drive,,,Red,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/991.png,1
992,Iron Hands,9,1.8,380.7,Fighting,Electric,Quark Drive,,,Gray,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/992.png,1
993,Iron Jugulis,9,1.3,111,Dark,Flying,Quark Drive,,,Blue,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/993.png,1
994,Iron Moth,9,1.2,36,Fire,Poison,Quark Drive,,,Yellow,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/994.png,1
995,Iron Thorns,9,1.6,303,Rock,Electric,Quark Drive,,,Green,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/995.png,1
996,Frigibax,9,0.5,17,Dragon,Ice,Thermal Exchange,,Ice Body,Gray,Dragon,Mineral,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/996.png,1
997,Arctibax,9,0.8,30,Dragon,Ice,Thermal Exchange,,Ice Body,Gray,Dragon,Mineral,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/997.png,2
998,Baxcalibur,9,2.1,210,Dragon,Ice,Thermal Exchange,,Ice Body,Gray,Dragon,Mineral,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/998.png,3
999,Gimmighoul,9,0.3,5,Ghost,,Rattled,,,Brown,Undiscovered,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/999.png,1
1000,Gholdengo,9,1.2,30,Steel,Ghost,Good as Gold,,,Yellow,Undiscovered,,Ordinary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1000.png,2
1001,Wo-Chien,9,1.5,74.2,Dark,Grass,Tablets of Ruin,,,Brown,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1001.png,1
1002,Chien-Pao,9,1.9,152.2,Dark,Ice,Sword of Ruin,,,White,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1002.png,1
1003,Ting-Lu,9,2.7,699.7,Dark,Ground,Vessel of Ruin,,,Brown,Undiscovered,,Semi-Legendary,FALSE,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/1003.png,1
